Groupe	taille moy du groupe (ac.a)	taille moy LJ	taille moy GM	taille moy LA	taille moy MT	taille moy PV
OG0002104	263.46666666666664	256.0	265.85714285714283	0	263.0	261.5
OG0002105	145.06666666666666	0	138.66666666666666	0	147.2	144.0
OG0002106	943.2666666666667	891.0	1000.0	1018.0	885.0	970.6666666666666
OG0002107	265.6	260.5	388.6	85.0	394.0	129.4
OG0002108	148.93333333333334	154.0	183.5	173.0	191.0	88.4
OG0002109	544.1333333333333	529.5	553.25	578.0	522.8	566.0
OG0002110	341.46666666666664	309.5	309.57142857142856	338.0	422.0	412.6666666666667
OG0002111	61.333333333333336	68.0	60.333333333333336	54.0	62.142857142857146	57.0
OG0002112	668.1333333333333	596.5	691.0	693.0	730.0	658.5
OG0002113	828.2	726.5	829.0	1198.0	841.0	834.0
OG0002114	283.46666666666664	326.0	279.09090909090907	272.0	276.0	308.0
OG0002115	608.2	524.6666666666666	627.1666666666666	635.0	633.6666666666666	625.0
OG0002116	624.0666666666667	514.5	637.5555555555555	689.0	620.0	642.5
OG0002117	547.6666666666666	439.6666666666667	560.5	0	725.0	566.0
OG0002118	449.46666666666664	288.6666666666667	465.0	507.0	511.75	498.5
OG0002119	562.9333333333333	517.2	590.25	449.0	608.6666666666666	611.0
OG0002120	258.6666666666667	223.66666666666666	288.8	197.0	299.0	299.0
OG0002121	145.6	149.0	98.0	0	0	0
OG0002122	197.4	199.66666666666666	184.16666666666666	203.0	191.5	234.0
OG0002123	320.73333333333335	157.0	342.1666666666667	359.0	299.5	342.5
OG0002124	147.2	147.0	147.0	0	148.0	147.0
OG0002125	1092.0666666666666	486.0	1061.0	0	2002.0	1161.0
OG0002126	181.93333333333334	93.0	251.5	0	281.2	131.0
OG0002127	1038.5333333333333	487.0	1316.3333333333333	1339.0	1293.5	1319.0
OG0002128	233.13333333333333	233.0	233.0	234.0	233.0	233.0
OG0002129	548.0	511.3333333333333	556.625	0	558.0	558.3333333333334
OG0002130	802.7333333333333	616.4	909.0	904.5	867.0	911.0
OG0002131	164.6	210.0	162.0	0	154.75	172.0
OG0002132	366.73333333333335	370.5	374.5	350.4	381.0	374.0
OG0002133	344.46666666666664	309.3333333333333	318.3333333333333	0	431.0	282.25
OG0002134	412.8666666666667	410.5	414.2857142857143	404.0	414.0	413.3333333333333
OG0002135	552.1333333333333	513.0	582.4	453.5	609.0	565.6
OG0002136	464.26666666666665	480.6666666666667	517.5	204.0	457.75	472.3333333333333
OG0002137	697.2	636.0	790.0	664.25	751.0	788.0
OG0002138	1302.6	979.0	1350.375	0	1296.0	1395.3333333333333
OG0002139	779.4	773.25	801.75	0	854.25	658.0
OG0002140	71.2	71.0	71.3	0	71.0	71.0
OG0002141	336.93333333333334	197.33333333333334	368.5	0	377.0	380.0
OG0002142	504.73333333333335	477.25	486.6666666666667	643.0	486.3333333333333	485.6666666666667
OG0002143	955.6	973.5	962.6	972.0	971.5	921.75
OG0002144	569.9333333333333	517.6666666666666	585.6	572.0	584.0	581.3333333333334
OG0002145	184.4	191.0	183.625	80.0	208.5	192.0
OG0002146	754.4	776.0	725.5	766.5	795.0	762.6666666666666
OG0002147	70.26666666666667	68.0	70.83333333333333	0	70.6	69.33333333333333
OG0002148	486.3333333333333	461.75	520.0	320.0	588.6666666666666	381.0
OG0002149	329.26666666666665	131.0	336.5	352.0	351.0	345.75
OG0002150	392.4	410.0	404.3333333333333	0	369.0	392.2857142857143
OG0002151	467.93333333333334	512.5	434.0	0	463.1666666666667	493.0
OG0002152	458.6	487.0	447.90909090909093	0	485.0	493.0
OG0002153	453.06666666666666	351.0	501.0	486.0	466.57142857142856	488.0
OG0002154	349.06666666666666	417.0	338.6666666666667	0	341.0	414.0
OG0002155	933.9333333333333	730.0	1070.0	1136.0	906.0	758.3333333333334
OG0002156	290.26666666666665	227.0	307.7142857142857	0	330.0	367.5
OG0002157	1034.2	977.5	982.6666666666666	1376.0	868.6666666666666	928.0
OG0002158	138.73333333333332	141.33333333333334	129.0	0	159.0	178.0
OG0002159	105.46666666666667	104.0	104.33333333333333	81.0	96.66666666666667	125.66666666666667
OG0002160	371.93333333333334	400.6666666666667	389.6666666666667	0	353.3333333333333	358.0
OG0002161	324.4	266.0	325.3333333333333	0	335.6666666666667	328.2
OG0002162	495.4	210.0	514.6666666666666	0	516.0	517.6666666666666
OG0002163	532.7333333333333	607.0	508.5	545.0	576.5	536.5
OG0002164	645.8666666666667	546.0	638.0	461.0	709.25	735.0
OG0002165	154.4	152.0	153.6	153.0	156.0	154.33333333333334
OG0002166	583.1333333333333	551.5	586.7142857142857	563.0	621.5	577.0
OG0002167	362.4	357.0	359.0	357.0	369.75	363.5
OG0002168	148.8	71.0	165.75	103.0	179.16666666666666	106.66666666666667
OG0002169	246.8	258.0	259.875	0	182.33333333333334	302.0
OG0002170	450.53333333333336	421.1666666666667	499.4	231.0	485.5	532.0
OG0002171	1159.5333333333333	1101.0	1158.875	1229.5	1177.0	1142.0
OG0002172	350.53333333333336	354.0	338.8333333333333	372.0	360.75	351.0
OG0002173	251.0	183.2	239.66666666666666	358.0	251.0	277.0
OG0002174	85.26666666666667	0	67.75	0	91.63636363636364	0
OG0002175	671.7333333333333	640.0	666.6666666666666	704.5	688.75	664.0
OG0002176	290.73333333333335	268.5	346.0	58.0	295.3333333333333	306.5
OG0002177	877.8	391.0	956.3	0	918.0	952.0
OG0002178	622.6	581.0	585.5	679.0	641.5	674.3333333333334
OG0002179	441.73333333333335	233.0	456.4	449.0	464.0	458.0
OG0002180	1054.4666666666667	914.6666666666666	1025.75	1428.5	1013.6666666666666	1024.0
OG0002181	125.53333333333333	0	210.5	0	112.46153846153847	0
OG0002182	563.9333333333333	600.5	571.6	600.5	533.0	533.5
OG0002183	478.73333333333335	542.5	446.6666666666667	81.0	491.8333333333333	574.6666666666666
OG0002184	131.4	127.33333333333333	131.75	133.0	133.0	132.0
OG0002185	102.2	96.66666666666667	100.8	104.0	104.66666666666667	108.5
OG0002186	458.06666666666666	474.3333333333333	468.5	429.6666666666667	450.0	467.5
OG0002187	410.73333333333335	281.0	418.8888888888889	0	415.0	432.5
OG0002188	91.4	102.0	88.8	88.0	88.66666666666667	89.0
OG0002189	793.2	822.5	835.5714285714286	787.0	898.5	606.6666666666666
OG0002190	494.3333333333333	260.6666666666667	521.0	553.0	611.5	605.0
OG0002191	369.6666666666667	298.6666666666667	365.5	387.0	393.8	394.0
OG0002192	545.2	491.25	543.5	602.0	594.0	549.0
OG0002193	382.26666666666665	349.6666666666667	387.6	418.0	363.3333333333333	410.5
OG0002194	236.86666666666667	233.0	236.66666666666666	269.0	243.0	212.0
OG0002195	477.0	503.0	464.0	454.0	508.5	463.6666666666667
OG0002196	335.1333333333333	346.0	356.7142857142857	77.0	359.0	352.0
OG0002197	136.93333333333334	94.66666666666667	154.66666666666666	109.5	158.0	155.0
OG0002198	322.06666666666666	290.0	320.5	0	358.14285714285717	111.0
OG0002199	111.73333333333333	81.5	109.91666666666667	0	194.0	0
OG0002200	390.0	195.75	460.125	0	464.0	461.0
OG0002201	604.6666666666666	322.6666666666667	680.625	664.0	657.0	679.0
OG0002202	573.8666666666667	566.6666666666666	596.0	589.0	549.0	595.0
OG0002203	583.5333333333333	407.5	596.0	768.5	545.6666666666666	594.0
OG0002204	192.0	190.0	194.44444444444446	183.0	191.0	188.66666666666666
OG0002205	235.53333333333333	235.0	235.0	242.0	236.0	235.0
OG0002206	427.73333333333335	661.0	133.33333333333334	0	549.5714285714286	93.0
OG0002207	282.6	287.0	285.875	0	281.0	267.5
OG0002208	605.7333333333333	477.3333333333333	688.25	685.0	541.0	684.0
OG0002209	902.4	922.0	923.7142857142857	911.0	819.3333333333334	928.5
OG0002210	202.26666666666668	193.75	202.33333333333334	215.66666666666666	200.0	202.5
OG0002211	268.0	281.5	262.2	277.6666666666667	257.0	285.0
OG0002212	217.46666666666667	194.0	219.2	0	221.0	217.0
OG0002213	367.06666666666666	299.4	381.0	440.0	436.0	371.3333333333333
OG0002214	1187.9333333333334	988.75	1291.25	0	1242.2	1244.0
OG0002215	178.53333333333333	167.0	179.5	166.0	167.0	217.0
OG0002216	405.46666666666664	440.0	382.3	418.0	465.0	471.0
OG0002217	1115.4666666666667	1214.0	1076.857142857143	1232.0	1164.3333333333333	1085.0
OG0002218	436.53333333333336	429.25	430.4	442.0	447.6666666666667	447.0
OG0002219	620.8666666666667	623.5	629.6666666666666	617.6666666666666	600.0	624.8
OG0002220	317.93333333333334	316.5	321.2857142857143	0	312.5	318.5
OG0002221	281.2	214.33333333333334	356.5	410.0	261.125	363.0
OG0002222	1116.1333333333334	746.5	1196.6666666666667	1207.5	1190.5	1091.0
OG0002223	337.73333333333335	191.0	392.25	386.5	313.6	387.0
OG0002224	1041.4	1147.0	1028.875	1022.0	1133.5	966.0
OG0002225	351.6666666666667	350.0	353.3333333333333	357.5	345.6666666666667	351.5
OG0002226	323.8666666666667	325.5	332.0	339.0	309.6666666666667	310.5
OG0002227	185.13333333333333	86.5	198.0	204.0	204.0	204.0
OG0002228	317.06666666666666	344.0	317.6	214.0	343.0	339.5
OG0002229	483.06666666666666	484.0	485.0	481.0	480.5	484.5
OG0002230	300.73333333333335	325.0	290.625	330.0	347.0	296.0
OG0002231	813.2	0	871.6666666666666	0	773.5714285714286	776.5
OG0002232	113.6	0	99.0	94.0	125.875	102.0
OG0002233	950.5333333333333	678.5	1008.5	863.75	1103.3333333333333	1051.0
OG0002234	300.6	320.0	280.7142857142857	325.3333333333333	296.0	316.0
OG0002235	587.5333333333333	482.75	632.0	626.3333333333334	612.3333333333334	635.0
OG0002236	428.53333333333336	414.0	433.0	426.0	436.6666666666667	428.25
OG0002237	523.0	502.0	536.6666666666666	544.0	509.25	534.6666666666666
OG0002238	279.46666666666664	250.8	326.0	0	277.8	285.5
OG0002239	237.26666666666668	242.5	269.0	0	214.57142857142858	248.0
OG0002240	476.2	483.0	475.5	482.5	470.75	470.6666666666667
OG0002241	72.8	92.5	61.333333333333336	64.0	74.5	72.85714285714286
OG0002242	147.53333333333333	141.0	144.875	155.0	156.0	152.5
OG0002243	307.4	307.0	307.0	311.0	306.5	306.6666666666667
OG0002244	272.46666666666664	259.0	287.25	264.5	284.25	251.33333333333334
OG0002245	347.2	361.0	359.8	0	327.3333333333333	362.0
OG0002246	137.93333333333334	140.0	136.14285714285714	131.0	134.0	144.25
OG0002247	357.93333333333334	323.3333333333333	358.8333333333333	362.5	375.0	385.5
OG0002248	206.93333333333334	146.5	235.6	221.5	215.0	233.5
OG0002249	346.3333333333333	158.0	373.25	0	364.0	437.0
OG0002250	227.06666666666666	210.0	254.0	341.0	180.8	241.66666666666666
OG0002251	501.8	264.5	531.8571428571429	0	546.5	544.5
OG0002252	424.6666666666667	288.0	512.125	0	469.3333333333333	192.33333333333334
OG0002253	775.8	778.5555555555555	740.5	812.0	767.0	803.0
OG0002254	344.0	354.0	306.75	354.5	353.0	367.0
OG0002255	400.6	182.66666666666666	445.875	0	479.0	471.6666666666667
OG0002256	317.6	236.0	321.6	320.0	323.0	325.6666666666667
OG0002257	917.7333333333333	612.0	939.4444444444445	0	1011.5	1032.0
OG0002258	238.53333333333333	169.5	236.5	0	286.0	265.25
OG0002259	323.93333333333334	47.5	348.44444444444446	406.5	408.0	407.0
OG0002260	497.93333333333334	542.5	491.0	0	477.55555555555554	552.0
OG0002261	825.9333333333333	536.5	870.8571428571429	874.0	879.5	862.3333333333334
OG0002262	227.0	190.75	258.4	110.0	245.0	252.5
OG0002263	366.06666666666666	367.0	362.3333333333333	367.5	368.5	369.5
OG0002264	519.5333333333333	452.6666666666667	509.0	626.0	533.0	524.0
OG0002265	919.6666666666666	559.25	1270.6	0	771.0	1060.5
OG0002266	633.3333333333334	557.5	666.75	0	634.8	714.5
OG0002267	192.73333333333332	79.5	219.5	243.0	208.66666666666666	182.0
OG0002268	407.6	406.6666666666667	406.2	424.0	397.0	412.0
OG0002269	351.73333333333335	377.0	345.25	309.5	384.0	378.5
OG0002270	325.1333333333333	341.0	325.6666666666667	324.0	311.3333333333333	318.0
OG0002271	589.9333333333333	600.0	597.0	583.0	575.6666666666666	593.0
OG0002272	231.26666666666668	192.0	232.4	221.5	230.0	263.3333333333333
OG0002273	644.7333333333333	699.0	617.4545454545455	0	766.0	707.0
OG0002274	581.2666666666667	591.5	600.0	608.0	585.0	557.0
OG0002275	277.6	202.0	291.5	283.3333333333333	336.0	279.0
OG0002276	764.4	654.6666666666666	780.8333333333334	809.0	826.0	785.3333333333334
OG0002277	370.0	220.0	397.3333333333333	395.0	428.5	418.0
OG0002278	316.26666666666665	235.5	310.8333333333333	335.6666666666667	358.6666666666667	325.0
OG0002279	166.0	164.0	165.0	177.0	166.875	162.25
OG0002280	140.4	140.5	140.8	136.0	140.0	142.0
OG0002281	510.8666666666667	467.5	634.0	530.0	313.3333333333333	688.5
OG0002282	318.53333333333336	245.66666666666666	334.4	314.5	355.0	337.5
OG0002283	433.3333333333333	449.75	443.3333333333333	0	411.75	431.0
OG0002284	944.0	985.0	964.4	1001.5	936.25	810.0
OG0002285	148.8	94.0	145.0	382.0	123.0	117.0
OG0002286	413.0	307.0	421.0	414.0	424.0	425.0
OG0002287	765.5333333333333	831.0	768.0	817.0	754.5	690.0
OG0002288	101.93333333333334	105.0	100.14285714285714	105.0	107.66666666666667	98.33333333333333
OG0002289	285.26666666666665	283.25	294.0	264.6666666666667	295.0	293.0
OG0002290	570.7333333333333	495.0	600.5714285714286	0	557.0	631.5
OG0002291	180.0	206.5	176.33333333333334	174.66666666666666	174.5	178.0
OG0002292	251.73333333333332	258.5	256.0	242.0	251.83333333333334	241.0
OG0002293	347.93333333333334	340.6666666666667	353.0	321.0	346.3333333333333	357.3333333333333
OG0002294	648.6	643.3333333333334	655.5	647.5	642.0	652.0
OG0002295	206.2	206.5	197.0	0	212.0	211.5
OG0002296	682.8	590.0	704.0	723.5	732.5	680.0
OG0002297	522.4	463.0	520.8333333333334	543.0	542.6666666666666	538.0
OG0002298	473.8666666666667	476.3333333333333	481.25	459.3333333333333	462.0	484.0
OG0002299	721.0666666666667	750.0	704.8333333333334	0	711.0	719.0
OG0002300	2145.8	1952.3333333333333	2090.4	2211.0	2395.5	2219.0
OG0002301	611.2666666666667	566.5	607.2857142857143	628.5	623.5	640.5
OG0002302	296.8	166.0	344.375	343.0	345.0	345.0
OG0002303	354.6666666666667	301.8	349.0	434.3333333333333	335.5	379.6666666666667
OG0002304	526.3333333333334	379.0	522.3333333333334	610.0	501.0	640.0
OG0002305	668.4	708.0	653.5	735.0	644.4	679.6666666666666
OG0002306	322.26666666666665	303.0	337.0	0	315.25	339.0
OG0002307	455.8666666666667	371.5	469.8	518.0	430.25	502.3333333333333
OG0002308	135.66666666666666	113.0	133.83333333333334	146.0	133.75	146.0
OG0002309	497.73333333333335	582.0	520.75	594.0	429.0	418.5
OG0002310	340.26666666666665	353.0	331.5	350.5	351.25	329.75
OG0002311	473.6666666666667	528.0	487.6	486.5	472.3333333333333	437.25
OG0002312	104.06666666666666	91.0	103.125	94.0	122.33333333333333	92.0
OG0002313	424.26666666666665	446.5	449.0	0	427.5	355.6666666666667
OG0002314	251.2	198.5	250.28571428571428	287.0	276.0	260.0
OG0002315	461.2	431.3333333333333	451.0	519.0	497.0	483.6666666666667
OG0002316	382.6666666666667	378.0	391.0	400.0	361.75	395.5
OG0002317	340.1333333333333	278.5	371.0	358.5	306.0	351.6666666666667
OG0002318	526.0666666666667	516.6666666666666	491.75	552.0	556.5	539.25
OG0002319	230.73333333333332	100.0	99.5	74.0	323.6666666666667	75.0
OG0002320	60.06666666666667	59.0	59.4	58.5	66.5	59.0
OG0002321	289.8	279.5	283.0	346.5	278.0	290.0
OG0002322	2347.4666666666667	1924.5	2375.0	2578.5	2618.5	2540.0
OG0002323	350.2	362.0	358.3	0	297.0	357.0
OG0002324	732.0666666666667	803.0	721.3	601.0	742.0	819.0
OG0002325	259.73333333333335	228.0	236.5	0	276.6666666666667	283.8
OG0002326	1323.7333333333333	504.0	1410.5	1357.0	1327.0	1395.3333333333333
OG0002327	434.3333333333333	210.5	454.75	0	479.25	539.0
OG0002328	255.53333333333333	289.0	302.0	67.0	264.25	202.66666666666666
OG0002329	589.0666666666667	230.0	641.3333333333334	0	642.8888888888889	666.0
OG0002330	244.93333333333334	288.5	236.57142857142858	237.0	243.0	239.33333333333334
OG0002331	652.6	0	670.6	531.0	653.5714285714286	665.0
OG0002332	1621.6666666666667	1592.75	1640.6666666666667	1668.0	1612.5	1608.5
OG0002333	305.53333333333336	60.0	621.0	238.0	305.3333333333333	0
OG0002334	469.2	419.5	488.4	476.0	488.0	488.6666666666667
OG0002335	637.2	491.4	757.0	746.5	753.0	669.0
OG0002336	143.2	143.0	148.5	149.0	134.33333333333334	144.5
OG0002337	359.26666666666665	295.0	379.3333333333333	391.0	363.5	417.5
OG0002338	250.93333333333334	159.5	253.75	286.0	282.0	279.0
OG0002339	819.6666666666666	755.0	860.6666666666666	0	795.0	827.0
OG0002340	1262.6666666666667	1288.6666666666667	1291.5	0	1204.2	1295.6666666666667
OG0002341	366.0	169.0	373.75	385.0	384.5	396.0
OG0002342	492.1333333333333	528.0	463.7142857142857	485.0	522.0	515.0
OG0002343	685.2666666666667	578.3333333333334	711.0	723.0	711.75	709.5
OG0002344	1333.5333333333333	1422.6	1343.5	0	1252.5	1253.0
OG0002345	264.2	252.16666666666666	257.6666666666667	328.5	252.0	258.0
OG0002346	113.6	127.33333333333333	118.25	114.0	101.0	104.75
OG0002347	393.6	393.3333333333333	408.5	0	377.75	394.75
OG0002348	313.8	335.0	298.45454545454544	0	539.0	275.0
OG0002349	736.0666666666667	701.5	711.0	805.0	751.0	746.25
OG0002350	300.6	294.75	304.6	325.0	278.3333333333333	323.5
OG0002351	235.26666666666668	235.0	235.5	235.0	235.0	235.0
OG0002352	809.7333333333333	682.5	807.5	0	851.3333333333334	832.8333333333334
OG0002353	382.8666666666667	382.0	386.54545454545456	0	388.0	360.5
OG0002354	1233.2	1107.0	1269.0	1247.5	1183.5	1270.0
OG0002355	661.3333333333334	654.5	676.8888888888889	0	662.0	619.0
OG0002356	385.8666666666667	314.0	365.2857142857143	517.5	380.0	374.0
OG0002357	311.3333333333333	143.0	337.2	335.0	340.0	337.0
OG0002358	256.3333333333333	221.33333333333334	259.3333333333333	0	265.42857142857144	272.5
OG0002359	1328.8666666666666	953.0	1407.75	1327.5	1346.5	1417.0
OG0002360	419.53333333333336	342.25	465.375	0	469.0	366.0
OG0002361	344.1333333333333	332.5	349.5	348.0	347.0	348.0
OG0002362	583.9333333333333	487.0	614.8	612.0	594.0	609.0
OG0002363	608.0666666666667	554.3333333333334	618.0	764.0	572.5	657.0
OG0002364	222.33333333333334	222.0	222.0	223.5	223.0	222.0
OG0002365	804.5333333333333	801.0	794.75	961.0	802.3333333333334	740.0
OG0002366	1060.9333333333334	1085.5	1057.5	1050.0	1073.6666666666667	1048.4
OG0002367	602.6666666666666	465.4	567.5	703.0	680.3333333333334	714.0
OG0002368	535.2	526.0	539.0	537.0	534.8	536.3333333333334
OG0002369	757.6	648.5	866.5	0	714.8	647.0
OG0002370	841.8666666666667	766.5	869.75	868.0	867.5	870.0
OG0002371	548.1333333333333	556.0	543.25	540.3333333333334	567.0	542.75
OG0002372	836.8	520.0	861.2222222222222	0	873.0	852.0
OG0002373	664.5333333333333	488.75	717.875	749.0	710.0	811.0
OG0002374	404.06666666666666	345.5	412.8	0	413.6666666666667	412.0
OG0002375	225.06666666666666	230.66666666666666	223.4	0	227.0	221.5
OG0002376	295.0	301.0	304.75	322.6666666666667	266.4	302.5
OG0002377	287.53333333333336	263.6666666666667	286.375	307.0	306.5	311.0
OG0002378	242.66666666666666	243.5	241.0	230.0	243.28571428571428	251.0
OG0002379	733.8666666666667	686.3333333333334	774.3333333333334	0	737.6666666666666	784.6666666666666
OG0002380	509.8	448.6666666666667	480.0	604.25	466.3333333333333	565.0
OG0002381	770.0666666666667	728.75	626.3333333333334	1276.0	776.2	800.0
OG0002382	154.93333333333334	77.0	187.0	0	194.66666666666666	0
OG0002383	332.4	335.3333333333333	332.6666666666667	334.0	331.2	329.0
OG0002384	150.2	152.5	155.0	0	146.75	159.0
OG0002385	698.2	547.0	746.3333333333334	725.0	695.0	701.0
OG0002386	647.1333333333333	308.5	659.0	0	987.0	724.0
OG0002387	202.6	224.75	225.33333333333334	140.5	142.0	0
OG0002388	211.86666666666667	225.0	224.0	158.0	210.75	224.0
OG0002389	746.0666666666667	731.0	759.25	0	0	0
OG0002390	849.6	531.8	1054.2	1801.0	585.0	921.5
OG0002391	105.13333333333334	0	132.0	0	103.21428571428571	0
OG0002392	826.4666666666667	692.0	776.0	902.0	908.0	835.4444444444445
OG0002393	443.26666666666665	416.0	429.3333333333333	498.25	420.0	423.0
OG0002394	400.6666666666667	162.66666666666666	148.0	0	488.54545454545456	0
OG0002395	511.53333333333336	531.6666666666666	510.0	0	489.75	529.5
OG0002396	448.8666666666667	469.5	536.0	0	369.0	473.8333333333333
OG0002397	78.2	78.2	0	0	0	0
OG0002398	360.26666666666665	272.375	0	284.0	490.1666666666667	0
OG0002399	176.86666666666667	66.0	0	0	204.58333333333334	0
OG0002400	172.46666666666667	131.0	0	182.08333333333334	0	140.0
OG0002401	291.4	0	0	99.0	322.46153846153845	80.0
OG0002402	318.64285714285717	318.5	333.5	235.0	335.0	336.75
OG0002403	469.2142857142857	481.0	469.6666666666667	463.5	454.0	477.0
OG0002404	413.7142857142857	361.3333333333333	427.2	381.0	422.0	483.0
OG0002405	1271.2857142857142	1130.5	1298.0	0	1270.0	1287.0
OG0002406	102.5	102.0	100.66666666666667	0	117.5	96.0
OG0002407	347.7857142857143	353.0	343.5	353.0	347.0	350.5
OG0002408	283.85714285714283	157.0	293.42857142857144	0	359.6666666666667	370.0
OG0002409	518.2857142857143	524.3333333333334	504.6	560.5	423.5	596.0
OG0002410	297.5	0	293.75	0	0	320.0
OG0002411	470.2857142857143	215.0	505.375	628.0	650.0	618.0
OG0002412	174.21428571428572	83.0	174.625	240.0	195.5	164.0
OG0002413	653.9285714285714	470.5	622.7777777777778	0	891.0	859.0
OG0002414	315.14285714285717	317.0	317.0	306.0	312.0	312.0
OG0002415	217.57142857142858	217.33333333333334	217.66666666666666	219.0	216.66666666666666	217.66666666666666
OG0002416	226.07142857142858	223.5	227.5	231.0	224.0	224.66666666666666
OG0002417	388.7142857142857	425.0	393.0	421.0	363.5	392.3333333333333
OG0002418	505.0	386.0	554.0	593.0	533.0	548.5
OG0002419	531.8571428571429	438.75	562.0	490.0	586.0	609.5
OG0002420	287.42857142857144	255.5	254.6	320.0	358.0	346.5
OG0002421	401.35714285714283	400.0	401.0	401.0	403.3333333333333	401.0
OG0002422	237.14285714285714	301.0	301.0	59.0	301.0	170.6
OG0002423	319.2857142857143	336.5	322.2	279.0	309.5	334.5
OG0002424	481.35714285714283	489.0	501.75	0	433.0	479.8
OG0002425	499.42857142857144	509.0	499.0	509.0	489.5	503.0
OG0002426	643.2857142857143	495.6	627.3333333333334	774.5	774.5	774.0
OG0002427	467.2857142857143	393.0	471.5	388.0	545.6666666666666	484.0
OG0002428	411.5	274.0	436.25	473.0	408.5	477.0
OG0002429	1733.2857142857142	1032.3333333333333	1833.142857142857	2077.0	2095.0	2082.5
OG0002430	674.7857142857143	399.0	257.0	0	829.8888888888889	440.6666666666667
OG0002431	891.0	766.0	1054.5714285714287	1074.0	540.0	1092.0
OG0002432	304.42857142857144	305.6666666666667	301.3333333333333	305.0	297.6666666666667	310.75
OG0002433	617.7857142857143	573.6666666666666	605.6	672.0	628.0	672.0
OG0002434	622.5	588.75	655.0	597.5	635.0	657.5
OG0002435	204.0	150.0	208.33333333333334	0	215.66666666666666	219.66666666666666
OG0002436	674.6428571428571	532.0	609.75	807.5	801.0	830.5
OG0002437	478.14285714285717	510.0	458.4	447.0	478.75	510.0
OG0002438	93.78571428571429	79.0	95.0	95.0	94.5	95.0
OG0002439	628.2857142857143	622.0	624.0	628.0	643.3333333333334	625.0
OG0002440	348.92857142857144	306.0	368.4	340.5	351.0	364.3333333333333
OG0002441	201.35714285714286	212.4	189.5	173.5	216.0	218.0
OG0002442	600.4285714285714	533.6666666666666	618.5	617.0	620.0	620.0
OG0002443	292.0	272.0	281.22222222222223	344.0	330.0	339.0
OG0002444	765.9285714285714	560.5	843.8333333333334	853.0	850.5	661.6666666666666
OG0002445	246.71428571428572	246.8	239.66666666666666	185.0	301.0	264.5
OG0002446	247.0	231.0	249.0	210.5	290.0	250.5
OG0002447	450.64285714285717	366.5	484.75	463.0	486.0	488.75
OG0002448	309.0	313.0	313.75	293.6666666666667	312.3333333333333	313.5
OG0002449	433.2142857142857	431.3333333333333	431.25	432.5	439.0	432.0
OG0002450	104.21428571428571	105.0	102.8	105.0	105.0	105.0
OG0002451	454.7142857142857	410.6666666666667	490.42857142857144	341.0	438.0	484.0
OG0002452	275.5	260.0	248.5	341.0	305.3333333333333	306.0
OG0002453	503.5	507.0	500.6	509.0	508.5	499.0
OG0002454	136.85714285714286	41.0	122.0	0	150.27272727272728	100.0
OG0002455	527.8571428571429	540.0	506.0	558.5	522.6	548.0
OG0002456	519.4285714285714	539.0	464.6	601.75	466.5	535.0
OG0002457	424.2142857142857	436.6666666666667	421.25	475.0	400.0	434.5
OG0002458	180.35714285714286	202.0	198.0	0	179.0	173.25
OG0002459	596.2142857142857	606.0	603.0	606.0	575.0	594.5
OG0002460	503.2142857142857	395.0	516.0	767.0	497.0	530.0
OG0002461	531.0714285714286	535.25	527.0	529.5	534.5	529.0
OG0002462	677.1428571428571	676.0	685.8333333333334	657.0	656.3333333333334	687.6666666666666
OG0002463	318.7142857142857	280.0	310.3333333333333	334.0	344.6666666666667	336.0
OG0002464	343.92857142857144	338.0	313.0	449.5	321.8	333.5
OG0002465	428.0	392.6666666666667	456.3333333333333	442.5	427.0	426.3333333333333
OG0002466	147.07142857142858	140.0	156.0	146.33333333333334	140.75	146.5
OG0002467	170.0	127.0	175.28571428571428	169.0	169.5	174.5
OG0002468	290.7857142857143	175.5	275.6666666666667	490.0	396.0	353.0
OG0002469	483.92857142857144	454.3333333333333	504.0	516.0	481.85714285714283	515.0
OG0002470	667.7142857142857	600.0	789.0	502.0	807.75	535.0
OG0002471	493.42857142857144	500.0	492.6666666666667	445.0	498.0	506.5
OG0002472	105.57142857142857	93.0	117.25	109.5	95.66666666666667	112.0
OG0002473	670.7142857142857	499.5	726.5	718.0	672.3333333333334	734.0
OG0002474	260.0	117.0	260.1666666666667	281.5	280.25	278.0
OG0002475	227.14285714285714	0	231.0	236.25	221.28571428571428	224.0
OG0002476	181.21428571428572	223.5	245.0	0	159.0	255.0
OG0002477	454.07142857142856	424.5	477.3333333333333	506.0	425.3333333333333	509.0
OG0002478	313.57142857142856	298.0	319.4	414.0	364.3333333333333	196.0
OG0002479	508.7142857142857	521.0	508.2	0	500.5	512.3333333333334
OG0002480	659.1428571428571	601.75	678.1428571428571	0	662.0	706.0
OG0002481	199.57142857142858	197.0	200.5	205.0	200.0	197.8
OG0002482	1062.642857142857	1075.0	1098.5714285714287	0	941.6666666666666	1095.6666666666667
OG0002483	445.0	392.0	429.6666666666667	247.0	520.3333333333334	530.0
OG0002484	147.64285714285714	115.75	101.6	0	254.0	80.0
OG0002485	468.85714285714283	471.6666666666667	479.0	473.6666666666667	475.5	430.5
OG0002486	197.07142857142858	138.0	202.57142857142858	178.5	225.5	197.5
OG0002487	375.85714285714283	354.44444444444446	386.0	0	438.3333333333333	371.0
OG0002488	271.64285714285717	309.0	259.4	0	257.5	291.75
OG0002489	355.64285714285717	355.2	353.6666666666667	355.0	361.5	354.0
